diff(Outdoor unit power),Cooling capacity,Outdoor dry bulb temperature,Compressor frequency 1,Mean(Indoor temperature),Outdoor unit fan speed
3.0,8.788985008,26.96666666666667,15.5,24.13076923076923,124.0
0.5200000000004366,2.4609623330000003,27.566666666666666,4.4,27.10833333333333,149.3
3.399999999999636,10.869696890000002,28.5,24.25,23.71,209.0
3.039999999999964,3.5836155770000007,28.399999999999995,10.4,24.200000000000006,73.3
3.8400000000001455,10.44649711,29.5,23.33333333333333,24.946923076923078,367.5555555555555
1.800000000000182,7.299661845,29.43333333333333,14.909090909090908,25.53333333333333,230.0
1.0,5.682071422000001,29.5,11.8,25.60833333333333,165.1
1.0399999999999636,6.321830675,29.866666666666664,13.111111111111109,25.5,230.55555555555557
3.799999999999272,12.663866000000002,30.16666666666667,27.1875,24.289473684210524,337.75
2.800000000000182,14.93537602,29.95,33.92,23.67916666666667,438.64
2.5199999999995266,6.397669486,30.43333333333333,18.08695652173913,23.6608695652174,165.69565217391303
2.1999999999998185,12.46402497,30.83333333333333,30.055555555555557,23.7875,608.0555555555555
2.3200000000006185,3.3502090460000002,31.03333333333333,8.2,24.163636363636364,249.1
3.6799999999993815,10.73591771,30.633333333333336,24.72727272727273,23.73076923076923,447.0
1.3999999999996362,2.847377869,30.2,2.727272727272727,29.54589743589744,68.45454545454545
1.2399999999997815,7.3630930989999985,29.7,14.777777777777779,25.45833333333334,274.22222222222223
2.4799999999995634,13.80760999,27.633333333333336,31.0,24.92857142857143,259.27272727272725
1.6000000000003638,5.671882954,27.600000000000005,10.2,24.576923076923073,170.1
0.9600000000000364,5.7359681060000005,27.566666666666666,10.909090909090908,24.6,151.27272727272728
4.160000000000764,9.230659587,28.266666666666666,24.222222222222218,23.78461538461538,367.22222222222223
1.0399999999999636,4.391166429999998,29.05,9.23076923076923,24.84615384615385,165.69230769230768
2.4400000000005093,12.56909583,26.23333333333333,26.1,26.710000000000004,279.5
2.2799999999997453,6.525047559000001,26.16666666666667,11.1,25.066666666666666,101.1
2.1599999999998545,9.263035747,28.16666666666667,16.2,25.79,176.2
2.4400000000005093,7.308236895,29.85,14.272727272727273,26.58333333333333,223.3636363636364
1.9200000000000728,8.992225765,29.96666666666667,19.666666666666668,26.55192307692308,372.66666666666674
1.4399999999995998,7.381718543000001,30.866666666666664,14.222222222222221,30.1,281.5555555555556
1.9200000000000728,6.085758195,30.866666666666664,12.090909090909092,27.56153846153847,299.3636363636364
